tool	CPAchecker 1.9	CPAchecker 1.9	CPAchecker 1.9	CPAchecker 1.9
run set	sv-comp18	sv-comp18	sv-comp18	sv-comp18
../../sv-benchmarks/c/	status	cputime (s)	walltime (s)	memory (MB)
ldv-regression/oomInt_true-termination.c_true-unreach-call_1.i	true	3.549881232	1.3313527810096275	153.276416
ldv-regression/rule57_ebda_blast_true-termination.c_true-unreach-call_1.i	true	3.995378399	1.4520883879740722	163.221504
ldv-regression/rule60_list2_true-termination.c_true-unreach-call.i	true	4.593830693	1.6499207699962426	167.788544
ldv-regression/rule60_list_true-termination.c_true-unreach-call.i	true	4.491558498	1.5708641309756786	159.576064
ldv-regression/sizeofparameters_test_true-termination.c_true-unreach-call.i	true	4.365428502	1.6211776190029923	170.897408
ldv-regression/structure_assignment_true-termination.c_true-unreach-call.i	true	3.831696547	1.4263251359807327	159.694848
ldv-regression/test_address_true-termination.c_true-unreach-call.i	true	4.346146842	1.5441855750104878	154.431488
ldv-regression/test_cut_trace_true-termination.c_true-unreach-call.i	true	3.668195013	1.312745174014708	153.948160
ldv-regression/test_malloc-1_true-unreach-call_true-termination.i	true	4.544707332	1.6179599220049568	157.782016
ldv-regression/test_malloc-2_true-unreach-call_true-termination.i	true	4.555807029	1.6160028930171393	164.622336
ldv-regression/test_overflow_true-termination.c_true-unreach-call.i	true	4.849124449	1.6925868499965873	165.486592
ldv-regression/test_union_cast-1_true-unreach-call_true-termination.i	true	3.748419821	1.39417784800753	155.652096
ldv-regression/test_union_cast-2_true-unreach-call_true-termination.i	true	3.553519273	1.3227664700243622	156.397568
ldv-regression/test_union_cast_true-termination.c_true-unreach-call.i	true	3.649659076	1.375483603012981	151.076864
ldv-regression/test_union_cast_true-termination.c_true-unreach-call_1.i	true	3.623411055	1.3406295269960538	159.121408
ldv-regression/test_union_true-termination.c_true-unreach-call.i	true	3.711733175	1.4009868890279904	160.239616
ldv-regression/test_union_true-termination.c_true-unreach-call_1.i	true	3.594231228	1.3281835009984206	153.587712
ldv-regression/volatile_alias_true-termination.c_true-unreach-call.i	true	3.666083799	1.3398636970086955	157.216768
ldv-regression/volatile_alias_true-termination.c_true-unreach-call_1.i	true	3.631617752	1.3630747659772169	161.685504
ldv-regression/test02_false-unreach-call_true-termination.c	false(unreach-call)	3.842780421	1.3566709590086248	164.990976
ldv-regression/test06_false-unreach-call_true-termination.c	false(unreach-call)	4.090854369	1.5249002359923907	163.430400
ldv-regression/test08_false-unreach-call_true-termination.c	false(unreach-call)	3.915249714	1.3990193420031574	166.498304
ldv-regression/test12_false-unreach-call_true-termination.c	false(unreach-call)	3.881270102	1.4405373019981198	166.080512
ldv-regression/test21_false-unreach-call_true-termination.c	false(unreach-call)	3.85909131	1.4646996860101353	173.301760
ldv-regression/test22_false-unreach-call.c	false(unreach-call)	4.439475492	1.675181346014142	158.314496
ldv-regression/test23_false-unreach-call.c	unknown	4.046551927	1.5122444849985186	163.614720
ldv-regression/test24_false-unreach-call.c	unknown	3.952102764	1.4299644949787762	162.058240
ldv-regression/test25_false-unreach-call_true-termination.c	unknown	3.976153937	1.4794628620147705	151.113728
ldv-regression/test26_false-unreach-call_true-termination.c	false(unreach-call)	3.739725461	1.3718115930096246	158.552064
ldv-regression/test27_false-unreach-call_true-termination.c	unknown	3.710422277	1.367088753002463	160.014336
ldv-regression/test28_false-unreach-call_true-termination.c	false(unreach-call)	4.246280141	1.5834380380110815	159.854592
ldv-regression/test29_false-unreach-call_true-termination.c	false(unreach-call)	3.894961396	1.4070925599953625	160.763904
ldv-regression/test30_false-unreach-call_true-termination.c	false(unreach-call)	3.863306204	1.4057784159958828	172.216320
ldv-regression/test01_true-unreach-call_true-termination.c	true	3.747926638	1.322310635005124	156.495872
ldv-regression/test03_true-unreach-call_true-termination.c	true	3.718800759	1.3427344129886478	164.630528
ldv-regression/test04_true-unreach-call_true-termination.c	true	3.934016946	1.4440992449817713	164.278272
ldv-regression/test05_true-unreach-call_true-termination.c	true	3.765868625	1.3756800240080338	168.267776
ldv-regression/test07_true-unreach-call_true-termination.c	true	3.841152107	1.42462912100018	171.626496
ldv-regression/test09_true-unreach-call_true-termination.c	true	3.629050441	1.3533322699950077	155.996160
ldv-regression/test10_true-unreach-call_true-termination.c	true	4.004943051	1.565209110995056	162.377728
ldv-regression/test11_true-unreach-call_true-termination.c	true	4.017876488	1.4965892600012012	149.291008
ldv-regression/test13_true-unreach-call_true-termination.c	true	3.847114062	1.4518795849871822	151.162880
ldv-regression/test14_true-unreach-call_true-termination.c	true	3.695806405	1.3713007679907605	151.498752
ldv-regression/test15_true-unreach-call_true-termination.c	true	3.633011992	1.32271176300128	157.315072
ldv-regression/test16_true-unreach-call_true-termination.c	true	3.722067534	1.3720816440181807	152.338432
ldv-regression/test17_true-unreach-call_true-termination.c	true	3.956920775	1.4200822749990039	150.233088
ldv-regression/test18_true-unreach-call_true-termination.c	true	3.944100654	1.4101436199853197	147.795968
ldv-regression/test19_true-unreach-call_true-termination.c	true	3.671884892	1.3655601569917053	165.175296
ldv-regression/test20_true-unreach-call_true-termination.c	true	3.643461492	1.3257095380104147	161.959936
ldv-regression/test21_true-unreach-call_true-termination.c	true	3.779801152	1.38427385801333	160.505856
ldv-regression/test22_true-unreach-call.c	unknown	3.999011158	1.4559445250197314	166.039552
ldv-regression/test23_true-unreach-call.c	unknown	3.931857367	1.5082704969972838	161.648640
ldv-regression/test24_true-unreach-call_true-termination.c	unknown	3.826925822	1.3818435979774222	156.852224
ldv-regression/test25_true-unreach-call.c	unknown	3.668681121	1.3575296160124708	161.665024
ldv-regression/test26_true-unreach-call_true-termination.c	true	3.630581266	1.3442590519844089	151.547904
ldv-regression/test27_true-unreach-call_true-termination.c	unknown	3.934499476	1.4213581789808813	152.469504
ldv-regression/test28_true-unreach-call_true-termination.c	true	3.795540856	1.367728746990906	161.742848
ldv-regression/test29_true-unreach-call_true-termination.c	true	4.086414547	1.5411733929940965	154.722304
ldv-regression/test30_true-unreach-call_true-termination.c	true	3.806354611	1.4130435409897473	164.093952
ddv-machzwd/ddv_machzwd_all_false-unreach-call_true-valid-memsafety.i	unknown	7.655505636	2.285109354997985	241.905664
ddv-machzwd/ddv_machzwd_inw_false-unreach-call_true-valid-memsafety.i	unknown	7.824536263	2.341331668983912	222.179328
ddv-machzwd/ddv_machzwd_outb_false-unreach-call_true-valid-memsafety.i	unknown	7.520425402	2.311254767002538	230.064128
ddv-machzwd/ddv_machzwd_inb_p_true-unreach-call_false-valid-memtrack.i	true	6.496369623	2.0279598330089357	228.667392
ddv-machzwd/ddv_machzwd_inb_true-unreach-call_false-valid-memtrack.i	true	6.003946584	1.8598169969918672	206.643200
ddv-machzwd/ddv_machzwd_inl_p_true-unreach-call_false-valid-memtrack.i	true	5.993949994	1.9062027990003116	195.559424
ddv-machzwd/ddv_machzwd_inl_true-unreach-call_false-valid-memtrack.i	true	6.326611449	1.996079158008797	201.977856
ddv-machzwd/ddv_machzwd_inw_p_true-unreach-call_false-valid-memtrack.i	true	6.12195796	1.9138407240097877	200.437760
ddv-machzwd/ddv_machzwd_outb_p_true-unreach-call_false-valid-memtrack.i	true	6.613874454	2.0320113289926667	210.636800
ddv-machzwd/ddv_machzwd_outl_p_true-unreach-call_false-valid-memtrack.i	true	6.14532558	1.9321487929846626	201.273344
ddv-machzwd/ddv_machzwd_outl_true-unreach-call_false-valid-memtrack.i	true	6.133519935	1.8735603489913046	200.003584
ddv-machzwd/ddv_machzwd_outw_p_true-unreach-call_false-valid-memtrack.i	true	5.971575589	1.877553630998591	198.152192
ddv-machzwd/ddv_machzwd_pthread_mutex_unlock_true-unreach-call_false-valid-memtrack.i	true	6.346669089	1.917905561014777	202.174464
forester-heap/dll-01_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.882088101	1.677405374997761	191.401984
forester-heap/dll-circular_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.749948804	1.6814640929806046	166.830080
forester-heap/dll-optional_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.937336057	1.6309522619994823	185.372672
forester-heap/dll-queue_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.671338299	1.6365026030107401	180.355072
forester-heap/dll-rb-cnstr_1_false-unreach-call_false-valid-deref.i	false(unreach-call)	4.68859244	1.6919240450079087	183.078912
forester-heap/dll-rb-sentinel_false-unreach-call_false-valid-memtrack.i	false(unreach-call)	4.70376875	1.6694793879869394	183.627776
forester-heap/dll-simple-white-blue_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.965446252	1.8276634179928806	188.571648
forester-heap/dll-sorted_false-unreach-call_false-valid-memcleanup.i	unknown	4.726360831	1.6978191989765037	162.086912
forester-heap/dll-token_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.875027959	1.7065411969961133	181.854208
forester-heap/sll-01_false-unreach-call_false-valid-deref.i	false(unreach-call)	4.860716493	1.6835016580007505	175.366144
forester-heap/sll-buckets_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.892715342	1.687580801983131	187.465728
forester-heap/sll-circular_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.913807106	1.7469859200064093	170.856448
forester-heap/sll-optional_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.650659296	1.6551088690175675	183.664640
forester-heap/sll-queue_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.722294752	1.6030741459981073	179.355648
forester-heap/sll-rb-cnstr_1_false-unreach-call_false-valid-deref.i	false(unreach-call)	4.659703236	1.6573303290060721	184.987648
forester-heap/sll-rb-sentinel_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.681104935	1.6162583699915558	187.990016
forester-heap/sll-simple-white-blue_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.87241551	1.7969388170167804	183.537664
forester-heap/sll-sorted_false-unreach-call_false-valid-memcleanup.i	unknown	4.456145977	1.5592270850029308	177.659904
forester-heap/sll-token_false-unreach-call_false-valid-memcleanup.i	false(unreach-call)	4.754771119	1.6144064659893047	187.744256
forester-heap/dll-01_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.97548115	1.7555143750214484	184.139776
forester-heap/dll-circular_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.949027391	1.7714122439792845	173.436928
forester-heap/dll-optional_true-unreach-call_true-valid-memsafety.i	unknown	4.748397623	1.7302951719902921	166.596608
forester-heap/dll-queue_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.898841456	1.6413489479746204	182.530048
forester-heap/dll-rb-cnstr_1_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.766505073	1.6934798969887197	185.872384
forester-heap/dll-rb-sentinel_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.794320731	1.6807701379875652	194.772992
forester-heap/dll-reverse_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.927801362	1.7011449600104243	173.178880
forester-heap/dll-simple-white-blue_true-unreach-call_false-valid-memtrack.i	unknown	4.60517316	1.6388138739857823	169.005056
forester-heap/dll-sorted_true-unreach-call_true-valid-memsafety.i	unknown	4.440458977	1.5167089159949683	176.979968
forester-heap/dll-token_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.654765778	1.6531066950119566	182.202368
forester-heap/sll-01_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.829716242	1.7040142589830793	184.279040
forester-heap/sll-buckets_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.815615437	1.6384837209770922	182.345728
forester-heap/sll-circular_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.580655261	1.627030976000242	188.542976
forester-heap/sll-optional_true-unreach-call_true-valid-memsafety.i	unknown	4.634482438	1.6071709789976012	183.074816
forester-heap/sll-queue_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.867899055	1.7327587509935256	192.884736
forester-heap/sll-rb-cnstr_1_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	5.069073522	1.8294270180049352	187.240448
forester-heap/sll-rb-sentinel_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.648402638	1.609274071000982	174.292992
forester-heap/sll-reverse_simple_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.734712124	1.593577613006346	170.160128
forester-heap/sll-simple-white-blue_true-unreach-call_false-valid-memtrack.i	unknown	4.704568492	1.6548604099953081	173.584384
forester-heap/sll-sorted_true-unreach-call_true-valid-memsafety.i	unknown	4.450657213	1.5313692549825646	166.445056
forester-heap/sll-token_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	4.651494289	1.6436861749971285	185.712640
list-ext-properties/list-ext_false-unreach-call_false-valid-deref.i	false(unreach-call)	4.858881621	1.7040176050213631	177.561600
list-ext-properties/list-ext_flag_false-unreach-call_false-valid-deref.i	unknown	4.441854749	1.5681863480131142	174.739456
list-ext-properties/simple-ext_false-unreach-call_false-valid-memcleanup_true-termination.i	false(unreach-call)	4.626524228	1.6757102560077328	180.846592
list-ext2-properties/list_and_tree_cnstr_false-unreach-call_false-termination.i	unknown	4.770717552	1.688609890989028	187.158528
list-ext2-properties/list_and_tree_cnstr_true-unreach-call_false-termination.i	unknown	4.981908859	1.7668604830105323	180.744192
list-ext2-properties/simple_and_skiplist_2lvl_false-unreach-call.i	unknown	4.612419147	1.660267430008389	180.031488
list-ext2-properties/simple_and_skiplist_2lvl_true-unreach-call.i	unknown	4.58175652	1.695015138015151	179.412992
list-ext2-properties/simple_search_value_false-unreach-call.i	unknown	4.545276131	1.5996654389891773	165.654528
list-ext2-properties/simple_search_value_true-unreach-call.i	unknown	4.31993066	1.5181661779934075	167.374848
ldv-sets/test_add_false-unreach-call_true-termination.i	unknown	4.82513013	1.70303258500644	174.968832
ldv-sets/test_mutex_double_lock_false-unreach-call_true-termination.i	unknown	4.82164417	1.736956311011454	169.594880
ldv-sets/test_mutex_double_unlock_false-unreach-call.i	unknown	4.691428991	1.6859332990134135	178.741248
ldv-sets/test_mutex_unbounded_false-unreach-call.i	unknown	4.971848742	1.7502970570058096	186.802176
ldv-sets/test_mutex_unlock_at_exit_false-unreach-call.i	unknown	4.86220223	1.6971915120084304	176.947200
ldv-sets/test_add_true-unreach-call_true-termination.i	unknown	4.594154249	1.6221161489957012	189.054976
ldv-sets/test_mutex_true-unreach-call.i	unknown	4.773598787	1.6976491080131382	193.708032
ldv-sets/test_mutex_unbounded_true-unreach-call.i	unknown	5.316248886	1.9036897119949572	184.553472
loops/array_false-unreach-call_true-termination.i	unknown	3.831025565	1.35627314899466	159.121408
loops/bubble_sort_false-unreach-call.i	TIMEOUT	903.185705401	568.6494335790048	2303.901696
loops/count_up_down_false-unreach-call_true-termination.i	false(unreach-call)	3.89231808	1.5104810869961511	155.738112
loops/eureka_01_false-unreach-call_true-termination.i	unknown	4.275342992	1.736811213020701	165.339136
loops/for_bounded_loop1_false-unreach-call_true-termination.i	unknown	3.753265304	1.3723829170048703	158.425088
loops/insertion_sort_false-unreach-call_true-termination.i	unknown	3.690307952	1.407712543004891	172.515328
loops/invert_string_false-unreach-call_true-termination.i	unknown	3.990309121	1.5191995360073633	153.669632
loops/linear_search_false-unreach-call.i	unknown	3.881814679	1.4237669270078186	156.680192
loops/ludcmp_false-unreach-call.i	unknown	8.22086936	4.895937180990586	415.543296
loops/matrix_false-unreach-call_true-termination.i	unknown	4.198318639	1.6218027330178302	151.781376
loops/n.c24_false-unreach-call.i	TIMEOUT	900.905529841	872.264114577003	1240.870912
loops/nec11_false-unreach-call_false-termination.i	false(unreach-call)	3.968529347	1.4242526830057614	161.394688
loops/nec20_false-unreach-call_true-termination.i	unknown	3.754415609	1.3808630610001273	164.286464
loops/s3_false-unreach-call.i	unknown	5.645833254	1.8879808199999388	201.342976
loops/string_false-unreach-call_true-termination.i	unknown	3.723615041	1.40962920099264	156.209152
loops/sum01_bug02_false-unreach-call_true-termination.i	unknown	3.66220122	1.3514349480101373	150.056960
loops/sum01_bug02_sum01_bug02_base.case_false-unreach-call_true-termination.i	unknown	3.861351249	1.3899038940144237	153.264128
loops/sum01_false-unreach-call_true-termination.i	unknown	3.647544588	1.3447741879790556	173.387776
loops/sum03_false-unreach-call_true-termination.i	unknown	3.624730252	1.340203426021617	157.675520
loops/sum04_false-unreach-call_true-termination.i	unknown	3.758391335	1.3959856709989253	149.762048
loops/sum_array_false-unreach-call.i	unknown	3.871994036	1.4861468719900586	166.236160
loops/terminator_01_false-unreach-call_true-termination.i	false(unreach-call)	4.000774659	1.4889443120046053	168.390656
loops/terminator_02_false-unreach-call_true-termination.i	false(unreach-call)	3.843226727	1.4003497640078422	158.162944
loops/terminator_03_false-unreach-call_true-termination.i	false(unreach-call)	3.834255205	1.4360736200178508	167.911424
loops/trex01_false-unreach-call_true-termination.i	false(unreach-call)	4.234639563	1.5857393859769218	159.784960
loops/trex02_false-unreach-call_true-termination.i	false(unreach-call)	3.808818313	1.3898334540135693	159.686656
loops/trex03_false-unreach-call_true-termination.i	false(unreach-call)	3.996544007	1.4875652079936117	169.979904
loops/verisec_NetBSD-libc__loop_false-unreach-call_true-termination.i	unknown	3.964362002	1.4948460920131765	158.351360
loops/verisec_OpenSER__cases1_stripFullBoth_arr_false-unreach-call_true-termination.i	unknown	4.232490761	1.5835215160041116	161.800192
loops/vogal_false-unreach-call.i	unknown	3.848835297	1.3901822890038602	153.591808
loops/while_infinite_loop_4_false-unreach-call_true-termination.i	false(unreach-call)	3.777895431	1.3707217120099813	165.064704
loops/array_true-unreach-call_true-termination.i	unknown	3.628449614	1.3874076630163472	166.387712
loops/bubble_sort_true-unreach-call_true-termination.i	true	3.526619267	1.3115270510024857	148.058112
loops/count_up_down_true-unreach-call_true-termination.i	unknown	3.708010934	1.3358129439875484	163.090432
loops/eureka_01_true-unreach-call.i	unknown	3.962979808	1.4944147269998211	162.590720
loops/eureka_05_true-unreach-call_true-termination.i	unknown	3.805645645	1.3800833779969253	148.815872
loops/for_infinite_loop_1_true-unreach-call_false-termination.i	unknown	3.878133341	1.4109290979977231	148.049920
loops/for_infinite_loop_2_true-unreach-call_false-termination.i	unknown	3.688644048	1.3439405459794216	154.005504
loops/insertion_sort_true-unreach-call_true-termination.i	unknown	3.733485961	1.3987980149977375	160.550912
loops/invert_string_true-unreach-call_true-termination.i	unknown	3.78972581	1.4026361819996964	159.260672
loops/linear_sea.ch_true-unreach-call.i	unknown	3.919895288	1.421934426005464	153.370624
loops/lu.cmp_true-unreach-call.i	unknown	8.126718442	4.840226959990105	423.960576
loops/matrix_true-unreach-call_true-termination.i	unknown	3.867509189	1.349436919001164	162.541568
loops/n.c11_true-unreach-call_false-termination.i	unknown	3.600024007	1.3581791289907414	152.031232
loops/n.c40_true-unreach-call_true-termination.i	true	3.814863373	1.4622967829927802	164.630528
loops/nec40_true-unreach-call_true-termination.i	true	3.769792751	1.4118398540013004	162.701312
loops/string_true-unreach-call_true-termination.i	unknown	4.083502409	1.5336038320092484	152.743936
loops/sum01_true-unreach-call_true-termination.i	unknown	3.712052413	1.3816226379713044	160.161792
loops/sum03_true-unreach-call_false-termination.i	unknown	3.54183207	1.327681308001047	155.643904
loops/sum04_true-unreach-call_true-termination.i	unknown	3.700068388	1.3426387299841736	149.753856
loops/sum_array_true-unreach-call.i	unknown	3.995205484	1.405968662002124	162.988032
loops/terminator_02_true-unreach-call_true-termination.i	unknown	3.664249167	1.4233756180037744	155.627520
loops/terminator_03_true-unreach-call_true-termination.i	unknown	3.780144356	1.478320344001986	154.808320
loops/trex01_true-unreach-call_true-termination.i	unknown	3.98930161	1.521031807991676	162.398208
loops/trex02_true-unreach-call_true-termination.i	unknown	3.952660143	1.6752053009986412	144.334848
loops/trex03_true-unreach-call_true-termination.i	unknown	3.718822709	1.3902742709906306	150.999040
loops/trex04_true-unreach-call_false-termination.i	unknown	3.835600567	1.4688039519824088	152.903680
loops/veris.c_NetBSD-libc__loop_true-unreach-call_true-termination.i	unknown	3.814262624	1.3880970290047117	154.992640
loops/veris.c_OpenSER__cases1_stripFullBoth_arr_true-unreach-call_true-termination.i	unknown	3.904489751	1.458447126991814	156.831744
loops/veris.c_sendmail__tTflag_arr_one_loop_true-unreach-call_true-termination.i	unknown	3.855698612	1.4411428080056794	159.608832
loops/vogal_true-unreach-call.i	unknown	3.767557917	1.4177479339996353	158.093312
loops/while_infinite_loop_1_true-unreach-call_false-termination.i	unknown	3.651528114	1.3619567379937507	158.224384
loops/while_infinite_loop_2_true-unreach-call_false-termination.i	unknown	3.606597049	1.336130771000171	151.240704
loops/while_infinite_loop_3_true-unreach-call_false-termination.i	unknown	3.831869544	1.3911176109977532	155.119616
loop-acceleration/array_false-unreach-call1_true-termination.i	unknown	3.79197809	1.373322443017969	158.908416
loop-acceleration/array_false-unreach-call2_true-termination.i	unknown	3.869447379	1.412686185009079	151.486464
loop-acceleration/array_false-unreach-call3_true-termination.i	unknown	3.768051911	1.3793028189975303	155.541504
loop-acceleration/const_false-unreach-call1.i	unknown	3.815561119	1.4298862490104511	148.865024
loop-acceleration/diamond_false-unreach-call1.i	unknown	3.800294476	1.385410449001938	163.266560
loop-acceleration/functions_false-unreach-call1_true-termination.i	unknown	3.664162212	1.3094896450056694	157.790208
loop-acceleration/multivar_false-unreach-call1_true-termination.i	false(unreach-call)	3.656100263	1.3377266419993248	166.023168
loop-acceleration/nested_false-unreach-call1.i	unknown	3.727853306	1.3567154970078263	151.683072
loop-acceleration/phases_false-unreach-call1.i	unknown	3.532668979	1.3221911299915519	153.485312
loop-acceleration/phases_false-unreach-call2_false-termination.i	false(unreach-call)	3.871596453	1.388583246996859	163.725312
loop-acceleration/simple_false-unreach-call1.i	unknown	3.691507951	1.3721044859848917	161.505280
loop-acceleration/simple_false-unreach-call2_true-termination.i	false(unreach-call)	3.7348556	1.374853281013202	153.227264
loop-acceleration/simple_false-unreach-call3_true-termination.i	false(unreach-call)	3.874136047	1.3913953749870416	163.074048
loop-acceleration/simple_false-unreach-call4.i	unknown	3.862391885	1.4310493569937535	160.456704
loop-acceleration/underapprox_false-unreach-call1_true-termination.i	unknown	3.623895766	1.3392408759973478	151.056384
loop-acceleration/underapprox_false-unreach-call2_true-termination.i	unknown	3.580081162	1.3949242630042136	160.759808
loop-acceleration/array_true-unreach-call1_true-termination.i	unknown	4.018281559	1.4826271349738818	161.046528
loop-acceleration/array_true-unreach-call2_true-termination.i	unknown	3.874660783	1.462988168001175	155.172864
loop-acceleration/array_true-unreach-call3_true-termination.i	unknown	3.731609516	1.3696925760013983	167.075840
loop-acceleration/array_true-unreach-call4_true-termination.i	unknown	3.748617418	1.3736259049910586	152.313856
loop-acceleration/const_true-unreach-call1.i	unknown	3.525309708	1.3305328470014501	158.760960
loop-acceleration/diamond_true-unreach-call1_true-termination.i	unknown	3.829039456	1.4155087510007434	159.105024
loop-acceleration/diamond_true-unreach-call2.i	unknown	3.912172112	1.3962244810245465	165.277696
loop-acceleration/functions_true-unreach-call1_true-termination.i	unknown	3.671362495	1.3699587869923562	158.257152
loop-acceleration/multivar_true-unreach-call1_true-termination.i	unknown	3.86694829	1.4942259959934745	142.831616
loop-acceleration/nested_true-unreach-call1.i	unknown	3.643751591	1.3232665809919126	152.367104
loop-acceleration/overflow_true-unreach-call1.i	unknown	3.568906702	1.3440124510088935	147.210240
loop-acceleration/phases_true-unreach-call1.i	unknown	3.604059568	1.310161181987496	159.567872
loop-acceleration/phases_true-unreach-call2_false-termination.i	unknown	3.711427948	1.4010389960021712	166.682624
loop-acceleration/simple_true-unreach-call1.i	unknown	3.782741014	1.3976627190131694	154.050560
loop-acceleration/simple_true-unreach-call2_true-termination.i	unknown	3.630764804	1.3423560360097326	168.361984
loop-acceleration/simple_true-unreach-call3_true-termination.i	unknown	3.602996703	1.3498459380061831	160.956416
loop-acceleration/simple_true-unreach-call4.i	unknown	3.704361136	1.4271092770213727	148.901888
loop-acceleration/underapprox_true-unreach-call1_true-termination.i	unknown	3.746285513	1.3557861380104441	148.414464
loop-acceleration/underapprox_true-unreach-call2_true-termination.i	unknown	3.59275947	1.3743191350076813	156.430336
loop-crafted/simple_array_index_value_false-unreach-call1_false-termination.i	false(unreach-call)	4.665215603	1.6018461210187525	192.798720
loop-crafted/simple_array_index_value_true-unreach-call1_true-termination.i	unknown	3.751521481	1.3654680110048503	156.393472
loop-crafted/simple_array_index_value_true-unreach-call2_true-termination.i	unknown	4.42844868	1.5609651349950582	174.051328
loop-crafted/simple_array_index_value_true-unreach-call3_true-termination.i	unknown	4.082814862	1.4491461690049618	167.870464
loop-crafted/simple_array_index_value_true-unreach-call4_true-termination.i	unknown	5.349989655	2.1767573499819264	307.662848
loop-crafted/simple_vardep_true-unreach-call1_true-termination.i	unknown	3.562635289	1.3315700170060154	158.584832
loop-crafted/simple_vardep_true-unreach-call2_true-termination.i	unknown	3.692241667	1.340853784000501	161.656832
loop-invgen/id_trans_false-unreach-call_true-termination.i	false(unreach-call)	4.068020656	1.5252793379768264	160.092160
loop-invgen/MADWiFi-encode_ie_ok_true-unreach-call_true-termination.i	unknown	3.78350632	1.4183132670004852	159.748096
loop-invgen/NetBSD_loop_true-unreach-call_true-termination.i	unknown	3.609114728	1.3778109129925724	161.009664
loop-invgen/SpamAssassin-loop_true-unreach-call_false-termination.i	unknown	4.025501891	1.4951003459864296	173.539328
loop-invgen/apache-escape-absolute_true-unreach-call_true-termination.i	unknown	4.382752325	1.5316585309919901	162.676736
loop-invgen/apache-get-tag_true-unreach-call_true-termination.i	unknown	4.016166154	1.457114549994003	166.510592
loop-invgen/down_true-unreach-call_true-termination.i	unknown	3.790427474	1.3761428210127633	156.921856
loop-invgen/fragtest_simple_true-unreach-call_true-termination.i	unknown	3.740509422	1.3693344990024343	158.089216
loop-invgen/half_2_true-unreach-call_true-termination.i	unknown	3.719032395	1.392973954003537	157.478912
loop-invgen/heapsort_true-unreach-call_true-termination.i	unknown	4.222559654	1.621554962999653	155.500544
loop-invgen/id_build_true-unreach-call_true-termination.i	unknown	3.599117814	1.3574514199863188	160.845824
loop-invgen/large_const_true-unreach-call_true-termination.i	unknown	3.869985112	1.4653979750000872	153.501696
loop-invgen/nest-if3_true-unreach-call_true-termination.i	unknown	4.120844744	1.5227384789905045	149.061632
loop-invgen/nested6_true-unreach-call_true-termination.i	unknown	3.795613502	1.4030840229825117	162.119680
loop-invgen/nested9_true-unreach-call_true-termination.i	unknown	3.730748773	1.384873705013888	156.536832
loop-invgen/sendmail-close-angle_true-unreach-call_true-termination.i	unknown	3.946782013	1.4408745389955584	157.200384
loop-invgen/seq_true-unreach-call_true-termination.i	unknown	3.850946796	1.3739079920051154	156.098560
loop-invgen/string_concat-noarr_true-unreach-call_true-termination.i	unknown	3.563591597	1.3404087079979945	153.710592
loop-invgen/up_true-unreach-call_true-termination.i	unknown	3.634588168	1.3518629820027854	159.461376
loop-lit/afnp2014_true-unreach-call_true-termination.c.i	unknown	3.856957295	1.4628744670189917	159.068160
loop-lit/bhmr2007_true-unreach-call_true-termination.c.i	unknown	3.687026266	1.3469804879860021	155.373568
loop-lit/cggmp2005_true-unreach-call_true-termination.c.i	unknown	3.647132687	1.3032197499996983	154.673152
loop-lit/cggmp2005_variant_true-unreach-call_true-termination.c.i	unknown	3.95482329	1.412415480997879	161.239040
loop-lit/cggmp2005b_true-unreach-call_true-termination.c.i	unknown	3.550363822	1.3325391959806439	154.488832
loop-lit/css2003_true-unreach-call_true-termination.c.i	unknown	3.614503592	1.358080283011077	150.560768
loop-lit/ddlm2013_true-unreach-call.i	unknown	3.761764387	1.3554538349853829	153.456640
loop-lit/gj2007_true-unreach-call_true-termination.c.i	unknown	3.668466483	1.335014398995554	155.152384
